YEAR,MO,DY,temperature,humidity,precipitation
1983,1,5,22.66,8.4,0.0
1983,1,6,22.18,7.15,0.0
1983,1,7,22.68,7.49,0.0
1983,1,8,23.25,8.98,0.0
1983,1,9,24.12,9.57,0.0
1983,1,10,24.43,10.05,0.0
1983,1,11,24.81,9.83,0.0
1983,1,12,24.79,9.51,0.0
1983,1,13,23.74,7.81,0.0
1983,1,14,23.74,8.08,0.0
1983,1,15,24.61,9.96,0.0
1983,1,16,25.25,10.18,0.0
1983,1,17,26.01,10.51,0.0
1983,1,18,26.18,10.27,0.0
1983,1,19,25.89,9.15,0.0
1983,1,20,26.17,9.96,0.0
1983,1,21,27.16,11.73,0.0
1983,1,22,27.28,12.34,0.0
1983,1,23,26.22,10.81,0.0
1983,1,24,24.1,6.4,0.0
1983,1,25,24.3,5.96,0.0
1983,1,26,24.77,7.69,0.0
1983,1,27,24.86,7.09,0.0
1983,1,28,24.74,6.23,0.0
1983,1,29,24.93,5.66,0.0
1983,1,30,24.85,6.19,0.0
1983,1,31,25.55,7.76,0.0
1983,2,1,26.72,9.91,0.0
1983,2,2,27.45,10.43,0.0
1983,2,3,28.36,11.25,0.0
1983,2,4,28.39,12.81,0.0
1983,2,5,28.46,14.52,0.0
1983,2,6,28.78,14.54,0.0
1983,2,7,29.01,14.55,0.0
1983,2,8,29.45,14.71,0.0
1983,2,9,29.55,15.29,0.0
1983,2,10,29.69,15.26,0.0
1983,2,11,29.27,15.18,0.0
1983,2,12,29.53,14.79,0.0
1983,2,13,29.96,14.89,0.0
1983,2,14,30.52,15.04,0.0
1983,2,15,30.65,15.41,0.0
1983,2,16,30.62,15.05,0.0
1983,2,17,29.85,15.02,0.0
1983,2,18,29.57,14.91,0.0
1983,2,19,29.88,14.27,0.0
1983,2,20,30.47,14.41,0.3
1983,2,21,30.67,14.71,0.3
1983,2,22,30.58,15.13,0.34
1983,2,23,30.26,15.32,0.36
1983,2,24,30.37,15.26,0.26
1983,2,25,30.97,14.85,0.08
1983,2,26,30.2,14.66,0.04
1983,2,27,30.06,14.69,0.01
1983,2,28,30.44,13.9,0.01
1983,3,1,30.32,13.77,0.09
1983,3,2,28.32,13.47,0.0
1983,3,3,28.73,8.75,0.0
1983,3,4,29.65,8.04,0.0
1983,3,5,29.77,12.57,0.0
1983,3,6,29.88,13.96,0.0
1983,3,7,30.58,13.3,0.0
1983,3,8,30.07,13.94,0.0
1983,3,9,30.17,13.04,0.0
1983,3,10,30.22,13.51,0.0
1983,3,11,30.59,14.79,0.0
1983,3,12,31.19,14.46,0.0
1983,3,13,31.23,14.56,0.0
1983,3,14,31.3,14.81,0.0
1983,3,15,31.28,15.21,0.0
1983,3,16,30.98,15.82,0.0
1983,3,17,30.95,15.7,0.0
1983,3,18,31.38,15.12,0.0
1983,3,19,32.16,14.65,0.0
1983,3,20,31.51,15.47,0.0
1983,3,21,30.15,15.7,0.0
1983,3,22,30.47,15.13,0.0
1983,3,23,30.91,15.23,0.0
1983,3,24,31.13,15.23,0.0
1983,3,25,31.35,15.38,0.0
1983,3,26,31.35,16.04,0.0
1983,3,27,30.84,16.68,1.17
1983,3,28,31.62,16.0,1.29
1983,3,29,30.71,17.04,2.19
1983,3,30,30.63,17.06,0.45
1983,3,31,29.11,16.71,1.0
1983,4,1,28.85,17.14,12.47
1983,4,2,26.72,18.08,39.59
1983,4,3,26.44,17.42,4.82
1983,4,4,27.58,16.97,4.05
1983,4,5,28.68,18.15,19.02
1983,4,6,28.38,18.4,2.5
1983,4,7,28.68,18.38,2.4
1983,4,8,28.83,17.92,1.67
1983,4,9,28.78,17.8,3.26
1983,4,10,28.43,17.66,2.5
1983,4,11,27.8,17.95,11.39
1983,4,12,27.94,17.97,8.57
1983,4,13,27.88,18.05,8.53
1983,4,14,27.86,17.51,10.16
1983,4,15,27.77,17.03,2.87
1983,4,16,28.17,17.47,0.79
1983,4,17,28.28,17.91,1.44
1983,4,18,28.56,17.71,0.69
1983,4,19,28.29,17.63,1.41
1983,4,20,27.51,17.54,0.84
1983,4,21,27.31,17.3,0.22
1983,4,22,27.91,17.25,0.12
1983,4,23,28.21,17.66,0.22
1983,4,24,29.08,17.01,0.14
1983,4,25,27.45,17.58,0.17
1983,4,26,27.87,17.09,0.0
1983,4,27,27.83,16.17,0.0
1983,4,28,28.86,15.46,0.0
1983,4,29,27.91,17.18,0.0
1983,4,30,28.96,17.33,0.0
1983,5,1,27.89,17.56,4.06
1983,5,2,27.35,17.62,6.04
1983,5,3,27.3,16.74,3.52
1983,5,4,27.4,16.57,4.05
1983,5,5,26.63,16.14,1.72
1983,5,6,28.11,16.12,1.35
1983,5,7,28.01,17.26,0.93
1983,5,8,27.96,17.16,5.89
1983,5,9,26.85,17.63,0.95
1983,5,10,27.78,17.01,1.78
1983,5,11,27.55,17.11,2.19
1983,5,12,27.48,17.44,3.95
1983,5,13,26.76,16.52,4.88
1983,5,14,26.16,16.47,5.88
1983,5,15,25.82,17.79,5.85
1983,5,16,26.35,17.55,3.75
1983,5,17,26.97,17.91,2.01
1983,5,18,27.49,17.83,0.49
1983,5,19,27.14,17.43,5.16
1983,5,20,26.34,17.87,18.33
1983,5,21,26.48,18.14,1.05
1983,5,22,26.83,17.31,0.73
1983,5,23,27.28,16.62,0.61
1983,5,24,26.45,17.47,0.87
1983,5,25,25.68,17.31,1.53
1983,5,26,26.85,17.1,3.99
1983,5,27,27.29,17.89,7.69
1983,5,28,25.94,18.35,11.6
1983,5,29,26.36,17.9,6.03
1983,5,30,26.73,17.81,5.87
1983,5,31,26.62,18.33,11.55
1983,6,1,26.29,18.47,14.1
1983,6,2,26.25,18.37,13.4
1983,6,3,25.81,17.87,8.21
1983,6,4,25.92,17.6,8.49
1983,6,5,26.6,17.77,6.2
1983,6,6,26.7,17.85,2.75
1983,6,7,26.43,17.33,1.97
1983,6,8,25.93,17.28,8.09
1983,6,9,25.28,17.91,17.98
1983,6,10,25.3,17.75,4.3
1983,6,11,24.55,16.74,6.46
1983,6,12,24.97,16.92,6.25
1983,6,13,25.58,17.65,6.61
1983,6,14,25.42,18.23,12.52
1983,6,15,25.1,17.67,16.03
1983,6,16,24.9,17.71,11.34
1983,6,17,25.21,17.5,7.88
1983,6,18,24.92,17.32,4.06
1983,6,19,24.7,17.44,37.56
1983,6,20,24.67,17.42,25.76
1983,6,21,24.35,17.21,12.34
1983,6,22,24.85,17.22,4.67
1983,6,23,24.39,16.99,24.61
1983,6,24,24.25,16.61,6.39
1983,6,25,24.06,16.27,2.38
1983,6,26,24.24,16.23,0.99
1983,6,27,24.21,16.37,3.47
1983,6,28,24.23,16.54,5.12
1983,6,29,23.99,16.26,0.73
1983,6,30,23.7,15.53,0.01
1983,7,1,23.79,15.6,0.02
1983,7,2,24.19,15.88,0.04
1983,7,3,24.2,16.12,0.09
1983,7,4,23.6,16.29,3.84
1983,7,5,23.83,16.57,3.42
1983,7,6,23.82,16.28,7.72
1983,7,7,24.68,16.81,6.33
1983,7,8,24.46,16.69,10.67
1983,7,9,24.56,16.81,4.18
1983,7,10,24.39,16.57,8.55
1983,7,11,24.15,16.38,4.35
1983,7,12,24.01,16.68,5.53
1983,7,13,24.22,16.78,4.96
1983,7,14,24.71,16.98,5.83
1983,7,15,24.71,16.97,6.88
1983,7,16,24.35,16.95,32.38
1983,7,17,24.2,16.67,30.15
1983,7,18,24.37,16.37,3.14
1983,7,19,24.85,16.95,5.85
1983,7,20,24.93,17.06,0.91
1983,7,21,24.55,16.42,0.62
1983,7,22,24.25,16.14,1.13
1983,7,23,24.19,16.11,0.7
1983,7,24,23.87,15.85,1.03
1983,7,25,24.0,16.09,8.05
1983,7,26,23.79,16.01,11.19
1983,7,27,22.36,15.29,2.65
1983,7,28,23.59,15.48,1.83
1983,7,29,23.67,15.71,5.45
1983,7,30,22.82,15.5,1.5
1983,7,31,23.67,15.28,0.14
1983,8,1,24.07,15.56,0.06
1983,8,2,24.59,16.12,0.23
1983,8,3,23.66,15.65,0.53
1983,8,4,23.79,15.63,0.88
1983,8,5,23.87,16.05,4.78
1983,8,6,24.09,16.11,12.0
1983,8,7,22.41,15.43,8.52
1983,8,8,23.24,15.23,2.8
1983,8,9,23.15,15.16,1.03
1983,8,10,23.82,15.57,1.4
1983,8,11,23.5,15.11,0.18
1983,8,12,23.61,15.24,0.48
1983,8,13,23.91,15.14,0.16
1983,8,14,24.19,15.31,0.0
1983,8,15,24.38,15.41,0.0
1983,8,16,23.97,15.11,0.0
1983,8,17,23.67,14.57,0.0
1983,8,18,23.54,14.44,0.0
1983,8,19,24.12,14.79,0.18
1983,8,20,22.75,14.74,0.53
1983,8,21,23.35,14.65,0.28
1983,8,22,23.85,14.73,0.62
1983,8,23,24.1,15.07,2.63
1983,8,24,23.83,15.5,4.84
1983,8,25,24.09,15.41,2.29
1983,8,26,23.83,15.33,2.45
1983,8,27,24.13,15.43,5.59
1983,8,28,24.28,15.77,6.43
1983,8,29,22.92,15.02,2.74
1983,8,30,23.51,15.11,0.53
1983,8,31,24.89,15.62,0.46
1983,9,1,25.36,15.96,1.02
1983,9,2,25.0,16.0,1.82
1983,9,3,25.14,15.63,1.55
1983,9,4,24.86,15.72,2.11
1983,9,5,24.7,15.82,3.24
1983,9,6,24.89,15.99,4.82
1983,9,7,25.35,15.74,2.89
1983,9,8,25.36,16.3,3.06
1983,9,9,25.62,16.24,4.13
1983,9,10,24.55,16.11,3.64
1983,9,11,23.92,15.82,4.35
1983,9,12,24.23,16.01,8.48
1983,9,13,23.56,15.98,5.78
1983,9,14,24.35,15.84,4.75
1983,9,15,23.29,16.2,8.42
1983,9,16,23.91,16.24,5.28
1983,9,17,24.18,16.02,6.18
1983,9,18,24.22,15.7,3.9
1983,9,19,24.38,15.66,3.32
1983,9,20,24.76,16.04,5.13
1983,9,21,24.98,16.65,4.42
1983,9,22,23.85,16.06,4.38
1983,9,23,24.98,16.61,30.01
1983,9,24,25.09,16.83,1.28
1983,9,25,24.16,16.77,11.3
1983,9,26,24.64,16.59,17.26
1983,9,27,23.92,16.47,27.28
1983,9,28,24.87,16.67,2.96
1983,9,29,25.26,17.14,2.59
1983,9,30,25.12,16.98,1.92
1983,10,1,24.47,16.45,1.17
1983,10,2,24.92,16.36,0.9
1983,10,3,24.99,16.47,5.93
1983,10,4,25.21,16.79,3.43
1983,10,5,24.72,16.95,2.75
1983,10,6,26.03,16.47,2.71
1983,10,7,25.29,16.96,3.92
1983,10,8,25.38,16.84,0.28
1983,10,9,24.87,16.85,0.32
1983,10,10,24.92,16.85,0.17
1983,10,11,24.71,16.72,0.41
1983,10,12,25.09,16.51,0.67
1983,10,13,24.46,16.32,1.18
1983,10,14,25.27,16.25,0.64
1983,10,15,25.79,16.34,0.6
1983,10,16,26.04,16.71,0.72
1983,10,17,26.19,16.55,0.5
1983,10,18,26.04,16.69,1.38
1983,10,19,26.12,16.53,1.34
1983,10,20,25.45,16.66,2.58
1983,10,21,25.55,16.06,2.69
1983,10,22,25.32,15.9,1.92
1983,10,23,25.75,15.96,0.09
1983,10,24,26.29,15.65,0.09
1983,10,25,25.69,16.11,0.12
1983,10,26,26.51,16.21,0.08
1983,10,27,26.14,16.37,0.12
1983,10,28,26.94,16.09,0.0
1983,10,29,26.79,16.3,0.0
1983,10,30,26.86,16.23,0.0
1983,10,31,27.46,15.73,0.0
1983,11,1,27.56,15.61,0.0
1983,11,2,27.37,16.1,0.08
1983,11,3,27.09,15.94,0.07
1983,11,4,26.91,15.87,0.04
1983,11,5,27.33,15.58,0.02
1983,11,6,27.8,15.56,0.06
1983,11,7,28.06,15.33,0.0
1983,11,8,27.91,15.6,0.0
1983,11,9,28.05,15.3,0.0
1983,11,10,27.64,15.09,0.0
1983,11,11,27.71,15.33,0.0
1983,11,12,27.28,15.33,1.22
1983,11,13,27.22,15.73,2.53
1983,11,14,26.51,15.94,1.51
1983,11,15,26.11,16.06,1.51
1983,11,16,27.33,15.96,0.32
1983,11,17,26.79,16.22,2.77
1983,11,18,27.27,16.23,2.12
1983,11,19,27.01,16.16,3.05
1983,11,20,26.15,16.25,3.46
1983,11,21,27.24,15.35,0.9
1983,11,22,26.96,15.38,0.0
1983,11,23,27.19,15.33,0.0
1983,11,24,27.61,15.07,0.0
1983,11,25,27.96,14.75,0.0
1983,11,26,27.95,15.33,0.0
1983,11,27,27.84,15.45,0.53
1983,11,28,27.25,15.36,1.36
1983,11,29,26.96,14.94,1.25
1983,11,30,26.89,15.43,2.78
1983,12,1,26.11,15.93,2.86
1983,12,2,26.42,15.89,3.96
1983,12,3,26.12,16.22,6.89
1983,12,4,26.32,16.26,12.05
1983,12,5,26.37,16.08,4.42
1983,12,6,26.56,16.25,4.28
1983,12,7,26.97,16.19,3.58
1983,12,8,26.57,15.97,3.78
1983,12,9,26.65,16.1,6.4
1983,12,10,26.47,16.34,1.36
1983,12,11,26.22,16.56,2.32
1983,12,12,26.87,16.25,1.22
1983,12,13,25.44,16.46,4.78
1983,12,14,25.09,16.66,0.88
1983,12,15,26.48,16.17,0.66
1983,12,16,26.4,16.11,2.09
1983,12,17,26.29,16.0,0.01
1983,12,18,26.75,15.68,0.0
1983,12,19,26.33,15.8,0.0
1983,12,20,26.13,15.67,0.0
1983,12,21,26.84,15.36,0.01
1983,12,22,26.99,15.39,0.22
1983,12,23,27.14,15.35,0.27
1983,12,24,27.14,13.94,0.38
1983,12,25,26.18,13.12,0.26
1983,12,26,26.69,14.31,0.19
1983,12,27,26.55,13.88,0.03
1983,12,28,25.69,12.61,0.0
1983,12,29,25.48,12.33,0.0
1983,12,30,26.47,13.42,0.09
1983,12,31,26.57,14.71,1.66
1984,1,1,26.54,14.93,0.0
1984,1,2,26.66,13.29,0.0
1984,1,3,26.17,11.3,0.0
1984,1,4,25.92,10.91,0.0
1984,1,5,26.78,12.7,0.0
1984,1,6,27.7,14.01,0.0
1984,1,7,27.31,14.81,0.0
1984,1,8,27.46,14.48,0.0
1984,1,9,27.28,14.37,0.0
1984,1,10,27.49,14.69,0.0
1984,1,11,27.97,14.33,0.0
1984,1,12,28.29,14.68,0.0
1984,1,13,28.42,14.77,0.0
1984,1,14,28.46,13.63,0.0
1984,1,15,28.04,13.53,0.0
1984,1,16,27.34,10.81,0.03
1984,1,17,26.08,8.58,0.0
1984,1,18,26.53,10.19,0.0
1984,1,19,27.13,11.93,0.02
1984,1,20,27.47,11.48,0.06
1984,1,21,27.39,12.13,0.0
1984,1,22,27.75,13.04,0.0
1984,1,23,28.36,12.54,0.0
1984,1,24,28.04,11.12,0.0
1984,1,25,28.54,12.82,0.0
1984,1,26,28.4,13.07,0.0
1984,1,27,28.42,13.22,0.0
1984,1,28,28.51,13.03,0.0
1984,1,29,28.64,13.37,0.0
1984,1,30,28.89,14.3,0.0
1984,1,31,28.34,14.75,0.0
1984,2,1,29.52,14.33,0.0
1984,2,2,29.28,14.1,0.0
1984,2,3,29.62,14.19,0.0
1984,2,4,29.33,11.76,0.0
1984,2,5,28.21,10.09,0.0
1984,2,6,28.34,8.62,0.0
1984,2,7,27.74,11.27,0.0
1984,2,8,28.82,10.41,0.0
1984,2,9,28.54,11.55,0.0
1984,2,10,29.18,12.48,0.0
1984,2,11,29.14,13.69,0.0
1984,2,12,29.92,13.2,0.0
1984,2,13,29.74,14.05,0.0
1984,2,14,29.61,14.34,0.0
1984,2,15,29.32,15.04,0.12
1984,2,16,29.38,15.21,0.11
1984,2,17,30.22,15.28,0.08
1984,2,18,30.69,15.04,0.33
1984,2,19,30.53,15.12,0.26
1984,2,20,30.06,14.84,0.0
1984,2,21,29.52,14.92,0.0
1984,2,22,29.72,14.31,0.0
1984,2,23,30.35,14.02,0.0
1984,2,24,29.32,15.05,0.0
1984,2,25,28.72,15.27,0.01
1984,2,26,28.41,15.41,0.01
1984,2,27,28.9,15.03,0.0
1984,2,28,29.9,14.8,0.0
1984,2,29,29.8,14.35,0.02
1984,3,1,29.47,14.46,0.02
1984,3,2,30.28,14.03,0.06
1984,3,3,30.64,14.65,0.74
1984,3,4,29.78,15.25,1.51
1984,3,5,28.53,15.93,0.32
1984,3,6,28.27,15.63,0.09
1984,3,7,29.11,15.81,0.21
1984,3,8,29.89,16.15,1.82
1984,3,9,28.59,15.25,0.84
1984,3,10,26.85,14.95,0.59
1984,3,11,27.5,14.9,1.12
1984,3,12,26.87,15.65,8.22
1984,3,13,28.13,16.0,5.2
1984,3,14,27.86,17.0,5.32
1984,3,15,27.34,17.41,4.91
1984,3,16,28.49,16.43,1.45
1984,3,17,28.31,16.57,2.66
1984,3,18,27.01,16.84,2.79
1984,3,19,27.44,16.85,3.38
1984,3,20,26.42,16.83,3.35
1984,3,21,26.78,16.61,1.57
1984,3,22,26.56,16.83,12.13
1984,3,23,27.35,17.2,14.37
1984,3,24,27.18,17.33,14.67
1984,3,25,27.49,16.66,12.1
1984,3,26,26.83,18.29,24.71
1984,3,27,27.01,17.56,0.0
1984,3,28,26.63,17.66,0.0
1984,3,29,26.46,17.55,0.0
1984,3,30,26.82,17.73,0.0
1984,3,31,26.28,17.51,0.0
1984,4,1,26.77,16.99,2.04
1984,4,2,26.73,16.46,2.57
1984,4,3,26.19,17.18,5.77
1984,4,4,26.15,17.16,2.96
1984,4,5,26.19,16.79,0.62
1984,4,6,25.65,16.57,3.05
1984,4,7,25.56,16.35,1.88
1984,4,8,27.1,16.28,1.03
1984,4,9,27.19,16.65,1.34
1984,4,10,27.98,16.4,0.17
1984,4,11,27.85,16.19,0.32
1984,4,12,28.38,16.37,0.21
1984,4,13,27.67,16.24,0.66
1984,4,14,27.45,16.75,0.36
1984,4,15,27.94,16.11,0.01
1984,4,16,28.22,16.75,3.8
1984,4,17,28.09,16.74,1.72
1984,4,18,27.74,17.25,3.25
1984,4,19,28.14,16.74,4.68
1984,4,20,27.67,17.15,8.36
1984,4,21,26.59,17.16,5.67
1984,4,22,26.61,16.81,3.7
1984,4,23,25.01,16.48,2.12
1984,4,24,25.7,16.13,3.03
1984,4,25,25.36,16.52,16.23
1984,4,26,26.39,16.84,13.61
1984,4,27,26.29,17.22,10.96
1984,4,28,26.58,18.02,11.96
1984,4,29,25.62,18.3,14.74
1984,4,30,25.09,18.02,12.32
1984,5,1,25.91,17.69,3.88
1984,5,2,26.08,17.58,6.35
1984,5,3,25.66,17.97,13.42
1984,5,4,25.84,18.14,10.97
1984,5,5,26.37,18.28,10.8
1984,5,6,26.7,17.72,1.62
1984,5,7,26.5,17.68,0.76
1984,5,8,26.5,18.09,4.39
1984,5,9,26.62,17.72,2.08
1984,5,10,26.5,17.82,2.54
1984,5,11,26.44,17.23,0.28
1984,5,12,26.06,17.65,3.46
1984,5,13,25.81,18.21,7.21
1984,5,14,25.36,17.73,5.52
1984,5,15,25.53,17.38,0.42
1984,5,16,25.22,17.66,3.63
1984,5,17,26.4,16.74,0.79
1984,5,18,26.0,17.48,2.99
1984,5,19,25.7,17.57,3.66
1984,5,20,25.7,17.53,6.36
1984,5,21,25.96,17.69,2.49
1984,5,22,25.64,17.55,2.12
1984,5,23,25.53,16.83,1.02
1984,5,24,25.91,17.1,3.08
1984,5,25,26.17,18.29,10.53
1984,5,26,25.34,18.16,12.57
1984,5,27,24.72,16.81,9.05
1984,5,28,25.42,16.84,1.91
1984,5,29,26.56,17.32,0.47
1984,5,30,26.04,17.77,6.5
1984,5,31,25.03,17.3,14.68
1984,6,1,25.61,16.98,6.02
1984,6,2,25.06,17.0,6.16
1984,6,3,24.94,16.26,1.35
1984,6,4,25.38,16.61,1.71
1984,6,5,25.22,17.26,1.56
1984,6,6,25.47,16.98,1.31
1984,6,7,25.95,17.24,3.98
1984,6,8,26.06,17.72,4.66
1984,6,9,25.8,17.6,2.45
1984,6,10,25.93,17.31,2.26
1984,6,11,26.01,17.04,2.58
1984,6,12,25.53,16.72,8.3
1984,6,13,24.29,16.51,8.95
1984,6,14,25.49,16.14,3.94
1984,6,15,25.92,17.76,13.73
1984,6,16,25.09,17.72,12.61
1984,6,17,25.18,17.3,7.28
1984,6,18,25.69,17.08,7.18
1984,6,19,24.26,17.23,6.78
1984,6,20,24.08,16.75,2.21
1984,6,21,24.39,16.72,3.43
1984,6,22,25.14,16.83,3.69
1984,6,23,24.42,17.03,3.74
1984,6,24,24.79,16.26,1.63
1984,6,25,25.39,16.77,0.51
1984,6,26,25.31,17.36,3.1
1984,6,27,24.52,17.22,2.55
1984,6,28,24.89,16.42,0.64
1984,6,29,25.1,16.8,2.38
1984,6,30,25.23,17.29,3.27
1984,7,1,25.1,16.56,2.13
1984,7,2,24.89,16.24,2.23
1984,7,3,25.54,16.66,6.11
1984,7,4,25.39,17.35,7.15
1984,7,5,24.87,16.74,1.35
1984,7,6,25.24,17.0,4.57
1984,7,7,24.89,17.0,2.77
1984,7,8,25.45,16.2,2.37
1984,7,9,25.36,16.99,3.89
1984,7,10,24.59,16.92,4.02
1984,7,11,23.54,15.82,2.41
1984,7,12,24.8,16.0,1.43
1984,7,13,25.36,16.19,0.8
1984,7,14,23.5,15.57,2.91
1984,7,15,24.49,15.88,4.0
1984,7,16,24.5,16.18,3.79
1984,7,17,22.74,15.99,7.03
1984,7,18,23.03,15.67,5.97
1984,7,19,22.98,15.84,4.94
1984,7,20,23.81,16.06,8.92
1984,7,21,24.58,16.32,2.6
1984,7,22,24.66,16.12,2.55
1984,7,23,25.06,16.52,3.39
1984,7,24,23.95,16.66,8.8
1984,7,25,23.73,16.07,9.02
1984,7,26,24.05,16.32,10.78
1984,7,27,24.24,16.4,8.79
1984,7,28,24.5,16.09,3.74
1984,7,29,23.73,16.91,18.85
1984,7,30,23.19,16.77,8.93
1984,7,31,24.37,16.22,3.46
1984,8,1,23.41,16.19,8.35
1984,8,2,23.63,16.13,13.77
1984,8,3,23.39,15.64,1.42
1984,8,4,23.77,15.93,6.32
1984,8,5,23.91,16.12,4.43
1984,8,6,24.04,16.01,3.32
1984,8,7,23.89,15.85,2.21
1984,8,8,24.23,15.99,4.38
1984,8,9,24.21,16.17,3.92
1984,8,10,24.09,15.88,3.0
1984,8,11,24.87,15.91,1.03
1984,8,12,24.9,16.33,3.87
1984,8,13,22.8,15.9,3.08
1984,8,14,24.55,16.32,2.65
1984,8,15,24.88,16.54,1.61
1984,8,16,24.16,16.44,2.81
1984,8,17,24.91,16.12,0.43
1984,8,18,25.02,15.99,0.66
1984,8,19,25.13,16.22,6.22
1984,8,20,24.79,16.48,8.33
1984,8,21,23.75,16.58,5.51
1984,8,22,24.69,16.52,11.43
1984,8,23,24.58,16.28,6.02
1984,8,24,24.52,16.07,0.97
1984,8,25,24.77,16.1,1.03
1984,8,26,24.5,16.02,1.8
1984,8,27,25.18,16.2,1.58
1984,8,28,25.55,16.74,2.02
1984,8,29,25.11,17.12,11.62
1984,8,30,22.91,16.1,6.75
1984,8,31,23.85,16.0,10.15
1984,9,1,24.23,16.42,13.03
1984,9,2,23.53,16.19,16.86
1984,9,3,23.47,15.81,16.18
1984,9,4,23.23,15.7,8.32
1984,9,5,23.9,15.97,5.01
1984,9,6,23.83,16.07,12.13
1984,9,7,24.27,16.07,6.78
1984,9,8,24.52,15.98,0.39
1984,9,9,24.51,16.1,0.71
1984,9,10,24.56,15.91,0.53
1984,9,11,25.2,16.34,1.09
1984,9,12,25.16,16.43,0.5
1984,9,13,25.35,16.96,6.29
1984,9,14,24.03,16.85,7.26
1984,9,15,24.29,16.19,2.3
1984,9,16,24.92,16.89,15.99
1984,9,17,23.76,16.78,19.15
1984,9,18,24.01,16.14,8.37
1984,9,19,24.27,17.05,13.89
1984,9,20,24.99,17.27,14.08
1984,9,21,24.12,16.95,7.53
1984,9,22,24.85,16.72,3.14
1984,9,23,24.06,16.99,8.34
1984,9,24,23.96,16.73,7.23
1984,9,25,24.67,16.7,7.03
1984,9,26,24.93,17.22,16.62
1984,9,27,24.86,17.23,19.43
1984,9,28,24.19,16.73,2.9
1984,9,29,24.87,16.85,1.7
1984,9,30,25.0,16.6,2.45
1984,10,1,25.07,17.03,2.54
1984,10,2,24.98,17.21,3.11
1984,10,3,24.98,17.26,2.33
1984,10,4,24.39,17.12,2.21
1984,10,5,25.79,17.42,5.29
1984,10,6,24.99,17.84,8.89
1984,10,7,24.48,17.11,2.47
1984,10,8,24.32,16.56,1.1
1984,10,9,24.85,16.59,8.33
1984,10,10,25.04,17.04,2.38
1984,10,11,24.67,16.79,6.0
1984,10,12,24.73,17.36,19.34
1984,10,13,24.75,16.97,3.37
1984,10,14,25.26,17.16,3.73
1984,10,15,25.56,17.31,2.28
1984,10,16,24.88,17.47,10.21
1984,10,17,24.68,17.05,1.76
1984,10,18,24.79,16.72,11.7
1984,10,19,24.62,16.6,14.34
1984,10,20,25.01,16.97,7.78
1984,10,21,25.03,17.56,9.36
1984,10,22,24.97,17.42,16.0
1984,10,23,25.05,17.21,2.44
1984,10,24,25.46,17.46,2.87
1984,10,25,25.31,17.69,2.81
1984,10,26,25.87,17.56,2.1
1984,10,27,25.73,17.93,3.59
1984,10,28,25.31,17.8,1.48
1984,10,29,25.38,17.57,2.18
1984,10,30,25.52,17.32,4.65
1984,10,31,25.22,17.2,3.58
1984,11,1,25.26,16.83,2.55
1984,11,2,25.29,17.09,0.0
1984,11,3,25.49,17.11,0.0
1984,11,4,25.94,17.36,0.0
1984,11,5,25.83,17.79,0.0
1984,11,6,25.36,17.82,0.0
1984,11,7,25.93,17.41,0.02
1984,11,8,26.06,17.22,0.05
1984,11,9,25.52,17.36,0.04
1984,11,10,25.77,17.29,0.03
1984,11,11,24.95,17.03,0.04
1984,11,12,24.38,16.65,0.74
1984,11,13,24.44,15.72,0.6
1984,11,14,25.51,15.81,0.67
1984,11,15,25.28,16.75,1.45
1984,11,16,25.51,17.01,0.63
1984,11,17,24.97,17.34,2.68
1984,11,18,25.49,17.53,0.36
1984,11,19,25.77,17.19,0.45
1984,11,20,25.8,16.63,0.14
1984,11,21,25.49,16.38,0.5
1984,11,22,25.6,15.99,0.0
1984,11,23,25.8,15.66,0.0
1984,11,24,25.67,15.93,0.0
1984,11,25,25.22,16.51,0.0
1984,11,26,24.75,13.87,0.0
1984,11,27,24.8,13.48,0.0
1984,11,28,24.99,14.79,0.0
1984,11,29,25.21,15.35,0.0
1984,11,30,25.89,15.66,0.0
1984,12,1,25.78,15.19,0.0
1984,12,2,25.68,15.45,0.0
1984,12,3,25.94,15.17,0.0
1984,12,4,26.06,15.13,0.0
1984,12,5,26.35,15.35,0.0
1984,12,6,26.38,15.46,0.0
1984,12,7,26.67,15.52,0.0
1984,12,8,26.59,15.81,0.0
1984,12,9,26.59,14.86,0.0
1984,12,10,25.93,14.07,0.0
1984,12,11,25.5,12.49,0.0
1984,12,12,24.79,11.65,0.0
1984,12,13,23.71,9.89,0.0
1984,12,14,23.67,9.85,0.0
1984,12,15,24.3,10.65,0.0
1984,12,16,24.27,10.82,0.0
1984,12,17,25.23,12.22,0.0
1984,12,18,25.65,13.2,0.0
1984,12,19,26.07,14.21,0.0
1984,12,20,26.48,14.07,0.0
1984,12,21,27.12,14.05,0.0
1984,12,22,26.86,14.49,0.0
1984,12,23,26.98,14.78,0.0
1984,12,24,26.84,15.11,0.0
1984,12,25,26.52,15.45,0.0
1984,12,26,27.28,14.89,0.0
1984,12,27,26.89,15.26,3.21
1984,12,28,26.89,15.07,1.99
1984,12,29,27.1,15.35,3.2
1984,12,30,27.24,15.8,2.09
1984,12,31,27.12,15.07,2.27
1985,1,1,26.41,14.56,0.0
1985,1,2,25.76,10.86,0.0
1985,1,3,26.59,13.42,0.0
1985,1,4,27.22,14.45,0.0
1985,1,5,27.74,14.62,0.0
1985,1,6,27.37,13.84,0.0
1985,1,7,27.5,14.7,0.0
1985,1,8,27.94,14.94,0.0
